Title,Progress,Type,MAL_Score,AniList_Score,Genres,Notes,MAL_URL,AniList_URL,Current_MAL_Score,Current_AniList_Score,Average_Score
"There was a Cute Girl in the Hero's Party, so I Tried Confessing to Her",0/13,TV,6.92,7.2,"7.4, Adventure, Comedy, Fantasy, Romance",,https://myanimelist.net/anime/61983,https://anilist.co/anime/195515,6.49,"{'arithmeticGeometricMean': 6.651801254935056, 'arithmeticMean': 6.6702316459051145, 'median': 6.816000000000001}",6.49
Kingdom Season 3,0/26,TV,6.91,8.2,"Action, Historical, Military, Seinen, War",,https://myanimelist.net/anime/40682,https://anilist.co/anime/113108,8.84,"{'arithmeticGeometricMean': 8.551266748743304, 'arithmeticMean': 8.553172077922078, 'median': 8.707142857142856}",8.84
Hakumei and Mikochi,0/12,TV,6.91,7.8,"Adventure, Fantasy, Slice of Life",,https://myanimelist.net/anime/36094,https://anilist.co/anime/99748,7.7,"{'arithmeticGeometricMean': 7.64491256714624, 'arithmeticMean': 7.645304061018346, 'median': 7.654}",7.70
Code Geass: Akito the Exiled - Memories of Hatred,0/1,Movie,6.9,7.4,"Action, Mecha, Military, Sci-Fi",,https://myanimelist.net/anime/15201,https://anilist.co/anime/15201,7.2,"{'arithmeticGeometricMean': 7.321268787212269, 'arithmeticMean': 7.322045454545455, 'median': 7.273181818181818}",7.20
Sasaki and Miyano: Graduation,0/1,Movie,6.89,8.2,"Boys Love, Romance, School",,https://myanimelist.net/anime/51440,https://anilist.co/anime/146743,"{'arithmeticGeometricMean': 8.089586362340505, 'arithmeticMean': 8.09548814677386, 'median': 8.31}","{'arithmeticGeometricMean': 8.089586362340505, 'arithmeticMean': 8.09548814677386, 'median': 8.31}",
Moonrise,0/18,ONA,6.89,7.8,"Action, Sci-Fi, Space, Thriller",,https://myanimelist.net/anime/38903,https://anilist.co/anime/150654,6.6,"{'arithmeticGeometricMean': 6.613930697615444, 'arithmeticMean': 6.627364254792827, 'median': 6.676}",6.60
Hortensia SAGA,0/12,TV,6.88,5.9,"Action, Drama, Fantasy, Magic",,https://myanimelist.net/anime/40961,https://anilist.co/anime/114301,5.84,"{'arithmeticGeometricMean': 6.084644179464011, 'arithmeticMean': 6.1010589569161, 'median': 5.909090909090908}",5.84
Code Geass: Akito the Exiled - To Beloved Ones,0/1,Movie,6.88,7.6,"Action, Mecha, Military, Sci-Fi",,https://myanimelist.net/anime/30711,https://anilist.co/anime/21178,7.12,"{'arithmeticGeometricMean': 7.2588243776261745, 'arithmeticMean': 7.26, 'median': 7.194545454545454}",7.12
Tales of the Abyss,0/26,TV,6.86,7.9,"Adventure, Drama, Fantasy, Magic",,https://myanimelist.net/anime/4884,https://anilist.co/anime/4884,7.27,"{'arithmeticGeometricMean': 7.229372031078917, 'arithmeticMean': 7.230839002267572, 'median': 7.258}",7.27
"Snow White with the Red Hair: Nandemonai Takaramono, Kono Page",0/1,Special,6.82,7.9,"Drama, Fantasy, Romance, Shoujo",,https://myanimelist.net/anime/31483,https://anilist.co/anime/21313,7.71,"{'arithmeticGeometricMean': 7.706734863724599, 'arithmeticMean': 7.711156668728098, 'median': 7.7272727272727275}",7.71
Heroic Age,0/26,TV,6.79,7.4,"Action, Mecha, Military, Sci-Fi, Space",,https://myanimelist.net/anime/2002/Heroic_Age,FAILED_LOOKUP,,,
Heaven's Lost Property Final - The Movie: Eternally My Master,0/1,Movie,6.79,7.7,"Comedy, Ecchi, Romance, Sci-Fi, Shounen, Supernatural",,https://myanimelist.net/anime/12783,https://anilist.co/anime/12783,6.72,6.6,6.66
Disney Twisted-Wonderland: THE ANIMATION - Season 1,0/8,ONA,6.79,6.5,"Fantasy, Game, Isekai, School, Josei",,FAILED_LOOKUP,FAILED_LOOKUP,,,
Dusk Maiden of Amnesia: Ghost Girl,0/1,OVA,6.78,7.7,"Horror, Romance, School, Shounen, Supernatural",,https://myanimelist.net/anime/14189,https://anilist.co/anime/14189,7.49,"{'arithmeticGeometricMean': 7.512444141209782, 'arithmeticMean': 7.513119356833642, 'median': 7.546}",7.49
Betrothed to My Sister's Ex,0/12,TV,6.76,7,"Comedy, Romance",,https://myanimelist.net/anime/59421,https://anilist.co/anime/179879,7.37,"{'arithmeticGeometricMean': 7.386158394937227, 'arithmeticMean': 7.391053339517626, 'median': 7.521727272727272}",7.37
PSYCHO-PASS: Providence,0/1,Movie,6.74,7.8,"Action, Mystery, Police, Sci-Fi, Suspense",,https://myanimelist.net/anime/52747,https://anilist.co/anime/153687,7.65,"{'arithmeticGeometricMean': 7.676431025968249, 'arithmeticMean': 7.678510204081631, 'median': 7.762}",7.65
ODDTAXI In The Woods,0/1,Movie,6.73,7.9,"Mystery, Drama, Slice of Life",,https://myanimelist.net/anime/50653,https://anilist.co/anime/143080,6.4,"{'arithmeticGeometricMean': 6.759732659492197, 'arithmeticMean': 6.766430839002267, 'median': 6.693877551020408}",6.40
given The Movie: Hiiragi Mix,0/1,Movie,6.71,8.2,"Boys Love, Drama, Music, Kingdom Season 4, 0/26, TV, 7.83, 8, Action, Historical, Military, Seinen, War",,https://myanimelist.net/anime/54791,https://anilist.co/anime/162987,"{'arithmeticGeometricMean': 7.866949383422519, 'arithmeticMean': 7.875908163265305, 'median': 8.01909090909091}","{'arithmeticGeometricMean': 7.866949383422519, 'arithmeticMean': 7.875908163265305, 'median': 8.01909090909091}",
Love Live! Nijigasaki High School Idol Club Season 2,0/13,TV,6.71,7.5,"Music, School, Slice of Life, Idols",,https://myanimelist.net/anime/48916,https://anilist.co/anime/133891,7.65,"{'arithmeticGeometricMean': 7.590304320071626, 'arithmeticMean': 7.592431251288395, 'median': 7.612244897959183}",7.65
Zombie Land Saga: Yumeginga Paradise,0/1,Movie,6.7,7.5,"Comedy, Music, Supernatural, Idols",,https://myanimelist.net/anime/50159,https://anilist.co/anime/140337,8.04,"{'arithmeticGeometricMean': 7.48414773026203, 'arithmeticMean': 7.503909090909091, 'median': 7.676}",8.04
A Day Before Us,0/10,ONA,6.61,7.5,"Romance, Slice of Life",,https://myanimelist.net/anime/42481,https://anilist.co/anime/104372,"{'arithmeticGeometricMean': 7.3479248238363235, 'arithmeticMean': 7.352407699443413, 'median': 7.258812615955473}","{'arithmeticGeometricMean': 7.3479248238363235, 'arithmeticMean': 7.352407699443413, 'median': 7.258812615955473}",
Isekai de Cheat Skill wo Te ni Shita Ore wa...,0/1,Special,6.6,6.5,"Action, Fantasy, Isekai",,https://myanimelist.net/anime/56906,https://anilist.co/anime/170110,"{'arithmeticGeometricMean': 8.919070440643244, 'arithmeticMean': 8.95, 'median': 8.95}","{'arithmeticGeometricMean': 8.919070440643244, 'arithmeticMean': 8.95, 'median': 8.95}",
Kabaneri of the Iron Fortress: Life That Burns,0/1,Movie,6.58,7.4,"Action, Drama, Fantasy, Horror, Supernatural",,https://myanimelist.net/anime/33520,https://anilist.co/anime/98663,7.58,"{'arithmeticGeometricMean': 7.65861504036003, 'arithmeticMean': 7.658727272727272, 'median': 7.64}",7.58
Daemons of the Shadow Realm,0,TV,6.58,6.9,"Action, Adventure, Fantasy, Supernatural",,https://myanimelist.net/anime/62001,https://anilist.co/anime/195600,,,
Sacred Seven,0/12,TV,6.56,6.4,"Action, Sci-Fi, Super Power",,https://myanimelist.net/anime/11635,https://anilist.co/anime/11635,6.62,6.4,6.51
The Silver Guardian 2,0/6,TV,6.53,6.6,"Action, Adventure, Comedy, Fantasy, Game, Romance",,https://myanimelist.net/anime/35757,https://anilist.co/anime/99148,"{'arithmeticGeometricMean': 6.552988639707542, 'arithmeticMean': 6.559269222840651, 'median': 6.6}","{'arithmeticGeometricMean': 6.552988639707542, 'arithmeticMean': 6.559269222840651, 'median': 6.6}",
The Beginning After the End Season 2,0/12,TV,6.53,TBD,"Action, Adventure, Fantasy, Isekai, Reincarnation",[2024+] Upcoming,https://myanimelist.net/anime/61831,https://anilist.co/anime/194317,Unrated,Unrated,
Blood Blockade Battlefront: King of Kings,0/1,OVA,6.53,7.4,"Action, Comedy, Fantasy, Supernatural",,https://myanimelist.net/anime/24439/Kekkai_Sensen,FAILED_LOOKUP,,,
Sasaki and Miyano: A Tiny Episode,0/1,OVA,6.52,7.8,"Boys Love, Romance, School",,https://myanimelist.net/anime/50672/Sasaki_to_Miyano__Koi_ni_Kizuku_Mae_no_Chotto_Shita_Hanashi,FAILED_LOOKUP,,,
Kabaneri of the Iron Fortress: Light That Gathers,0/1,Movie,6.51,7.2,"Action, Drama, Fantasy, Horror, Supernatural",,https://myanimelist.net/anime/33519,https://anilist.co/anime/98662,7.57,"{'arithmeticGeometricMean': 7.675871782474723, 'arithmeticMean': 7.676181818181819, 'median': 7.74}",7.57
Yingxiong Zailin,0/12,ONA,6.5,7.5,"Action, Adventure, Fantasy",,https://myanimelist.net/anime/40979,https://anilist.co/anime/120193,6.88,"{'arithmeticGeometricMean': 7.0328907723155965, 'arithmeticMean': 7.0405756029684605, 'median': 7.095454545454546}",6.88
Kingdom Season 5,0/13,TV,6.5,8.1,"Action, Historical, Military, Seinen, War",,https://myanimelist.net/anime/53223,https://anilist.co/anime/155227,8.73,"{'arithmeticGeometricMean': 8.45361015601303, 'arithmeticMean': 8.455462894248608, 'median': 8.51530612244898}",8.73
Malevolent Spirits: Mononogatari Cour 2,0/12,TV,6.48,7.4,"Action, Fantasy, Historical, Mythology, Supernatural",,https://myanimelist.net/anime/54883,https://anilist.co/anime/163205,7.33,"{'arithmeticGeometricMean': 7.437169315252656, 'arithmeticMean': 7.4388109668109665, 'median': 7.454545454545454}",7.33
Blood Blockade Battlefront & Beyond OVA,0/1,OVA,6.47,7.5,"Action, Comedy, Fantasy, Supernatural",,https://myanimelist.net/anime/37364,https://anilist.co/anime/101695,7.15,"{'arithmeticGeometricMean': 7.158196879420787, 'arithmeticMean': 7.161493970315399, 'median': 7.159}",7.15
April Showers Bring May Flowers,0/13,TV,6.46,7.1,"Comedy, School, Slice of Life",,https://myanimelist.net/anime/53512,https://anilist.co/anime/156395,"{'arithmeticGeometricMean': 7.151992979810714, 'arithmeticMean': 7.156975881261596, 'median': 7.2024489795918365}","{'arithmeticGeometricMean': 7.151992979810714, 'arithmeticMean': 7.156975881261596, 'median': 7.2024489795918365}",
